filename,lat,lng
curated_audio/-7719582715189376566.mp3,40.741038,-73.9817767
curated_audio/-2239911465170108576.mp3,40.748059000000005,-73.98413130000002
curated_audio/3381151843243071659.mp3,40.7446298,-73.987667
curated_audio/6986431771012727541.mp3,40.756535,-73.98863
curated_audio/-7897328317223203926.mp3,40.7442657,-73.99452679999999
curated_audio/7963115401659597504.mp3,40.761735200000004,-74.00110749999999
curated_audio/-7279688951686955846.mp3,40.743853200000004,-73.98672189999998
curated_audio/4399245706517639358.mp3,40.7461589,-73.99382259999999
curated_audio/-1631209440783171139.mp3,40.74702,-73.9915931
curated_audio/4275074572605620787.mp3,40.764954700000004,-73.9817458
curated_audio/-5145972726894227443.mp3,40.6850782,-73.97967969999998
curated_audio/-9037470764146063095.mp3,40.7028597,-73.98642339999998
curated_audio/4114416581514117670.mp3,40.7286974,-73.92713139999998
curated_audio/8395966416466212984.mp3,40.712072,-73.95106299999998
curated_audio/-468123296598970488.mp3,40.701369899999996,-73.94005899999998
curated_audio/-7180604302249863166.mp3,40.7027135,-73.9335686
curated_audio/-5317870715820680216.mp3,40.7292617,-73.95371340000001
curated_audio/-4857527484714579191.mp3,40.7422068,-73.933695
curated_audio/4909795740787564876.mp3,40.714008299999996,-73.99855239999998
curated_audio/6877083386545707321.mp3,40.741038,-73.9817767
curated_audio/-5178094131337683157.mp3,40.720823700000004,-73.987223
curated_audio/7395221592895608837.mp3,40.7216793,-73.98830550000001
curated_audio/2115934794989440450.mp3,40.72911560000001,-73.98953929999998
curated_audio/8851143197918443901.mp3,40.715948100000006,-73.9968282
curated_audio/-178521354476032519.mp3,40.718894399999996,-73.9859167
curated_audio/-8718378929277323108.mp3,40.729093,-73.998847
curated_audio/-7664032598618752295.mp3,40.7208244,-74.0059988
curated_audio/-6744101116606787474.mp3,40.7158404,-73.99692009999998
